SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BALRAMCHIN, EQ, 25-Jun-2019, 137.00, 136.60, 136.60, 133.00, 133.45, 133.45, 134.75, 675587, 910.33, 10464, 392215, 58.06
BANARBEADS, EQ, 25-Jun-2019, 42.80, 45.80, 45.80, 42.00, 43.00, 43.20, 42.98, 1240, 0.53, 25, 1133, 91.37
BANARISUG, EQ, 25-Jun-2019, 1415.80, 1410.00, 1419.95, 1405.00, 1405.00, 1405.00, 1405.79, 394, 5.54, 47, 324, 82.23
BANCOINDIA, EQ, 25-Jun-2019, 119.65, 119.65, 120.15, 117.80, 118.60, 119.15, 119.24, 14905, 17.77, 330, 10840, 72.73
BANDHANBNK, EQ, 25-Jun-2019, 533.90, 534.95, 535.45, 526.00, 527.05, 527.70, 528.72, 203489, 1075.90, 12338, 99661, 48.98
BANG, EQ, 25-Jun-2019, 41.45, 42.50, 42.50, 39.75, 39.95, 40.00, 40.23, 33813, 13.60, 356, 11981, 35.43
BANKBARODA, EQ, 25-Jun-2019, 118.25, 118.20, 120.40, 117.70, 119.75, 120.00, 119.27, 14107941, 16826.06, 46204, 2129001, 15.09
BANKBEES, EQ, 25-Jun-2019, 3128.09, 3130.55, 3150.30, 3110.00, 3150.30, 3146.63, 3129.00, 2638, 82.54, 316, 1129, 42.80
BANKINDIA, EQ, 25-Jun-2019, 86.35, 86.00, 87.05, 85.75, 86.45, 86.55, 86.44, 3697250, 3195.92, 12013, 450682, 12.19
BANSWRAS, EQ, 25-Jun-2019, 66.25, 64.00, 70.00, 64.00, 64.70, 65.55, 65.22, 2790, 1.82, 56, 863, 30.93
BARTRONICS, EQ, 25-Jun-2019, 3.45, 3.40, 3.60, 3.30, 3.50, 3.40, 3.43, 17589, 0.60, 87, 15817, 89.93
BASF, EQ, 25-Jun-2019, 1332.35, 1335.60, 1346.00, 1311.00, 1318.00, 1317.65, 1322.31, 4831, 63.88, 870, 2646, 54.77
BASML, EQ, 25-Jun-2019, 154.95, 151.05, 158.00, 148.05, 150.20, 150.55, 150.87, 305, 0.46, 44, 150, 49.18
BATAINDIA, EQ, 25-Jun-2019, 1405.35, 1405.50, 1424.85, 1399.70, 1413.65, 1413.50, 1416.44, 572227, 8105.23, 24505, 180360, 31.52
BAYERCROP, EQ, 25-Jun-2019, 3360.40, 3351.00, 3384.00, 3315.10, 3351.00, 3370.10, 3359.56, 5756, 193.38, 1633, 3862, 67.10
BBL, EQ, 25-Jun-2019, 1064.35, 1069.05, 1069.05, 1034.10, 1050.00, 1049.80, 1046.31, 7284, 76.21, 678, 3527, 48.42
BBTC, EQ, 25-Jun-2019, 960.90, 960.00, 974.00, 950.00, 957.90, 955.10, 961.85, 39595, 380.85, 3130, 15687, 39.62
BCG, EQ, 25-Jun-2019, 4.95, 5.00, 5.05, 4.80, 5.00, 5.05, 4.94, 200141, 9.88, 185, 162710, 81.30
BDL, EQ, 25-Jun-2019, 305.15, 293.00, 318.00, 293.00, 307.80, 307.85, 308.72, 59295, 183.06, 2784, 18951, 31.96
BEARDSELL, EQ, 25-Jun-2019, 14.10, 14.90, 14.90, 13.25, 14.30, 14.30, 13.29, 970, 0.13, 40, 953, 98.25
BEDMUTHA, EQ, 25-Jun-2019, 15.15, 16.00, 16.00, 14.50, 14.55, 14.55, 14.86, 4957, 0.74, 61, 3462, 69.84
BEL, EQ, 25-Jun-2019, 114.75, 114.95, 115.30, 112.65, 113.55, 113.90, 113.94, 11001089, 12534.71, 68744, 4806828, 43.69
BEML, EQ, 25-Jun-2019, 823.70, 821.90, 859.00, 815.05, 854.00, 856.35, 843.61, 3055646, 25777.81, 63868, 231129, 7.56
BEPL, EQ, 25-Jun-2019, 62.65, 63.05, 67.00, 62.75, 63.75, 63.75, 64.27, 205205, 131.88, 1923, 106388, 51.84
BERGEPAINT, EQ, 25-Jun-2019, 313.90, 314.75, 318.90, 312.15, 318.50, 317.85, 316.88, 316027, 1001.41, 10053, 87045, 27.54
BFINVEST, EQ, 25-Jun-2019, 250.10, 249.55, 252.80, 247.10, 249.55, 251.20, 250.26, 18414, 46.08, 715, 8447, 45.87
BFUTILITIE, EQ, 25-Jun-2019, 178.20, 177.90, 180.95, 175.50, 177.55, 178.65, 178.24, 190553, 339.65, 4032, 39640, 20.80
BGLOBAL, BE, 25-Jun-2019, 2.10, 2.10, 2.10, 2.00, 2.10, 2.10, 2.06, 11192, 0.23, 19, -, -
BGRENERGY, EQ, 25-Jun-2019, 49.60, 49.75, 52.40, 48.20, 51.25, 51.40, 51.19, 57837, 29.61, 785, 27233, 47.09
BHAGERIA, EQ, 25-Jun-2019, 249.40, 247.00, 255.95, 245.60, 252.95, 248.15, 250.00, 2378, 5.94, 207, 1306, 54.92
BHAGYANGR, EQ, 25-Jun-2019, 25.00, 24.65, 25.85, 24.65, 25.00, 25.60, 25.13, 6632, 1.67, 34, 4760, 71.77
BHAGYAPROP, EQ, 25-Jun-2019, 25.40, 24.00, 25.45, 24.00, 25.00, 25.00, 24.82, 1232, 0.31, 19, 1145, 92.94
BHANDARI, EQ, 25-Jun-2019, 1.70, 1.65, 1.70, 1.65, 1.65, 1.65, 1.65, 48545, 0.80, 41, 48545, 100.00
BHARATFIN, EQ, 25-Jun-2019, 925.35, 920.70, 926.35, 913.30, 921.60, 920.40, 919.87, 564121, 5189.19, 10265, 251266, 44.54
BHARATFORG, EQ, 25-Jun-2019, 436.40, 432.35, 437.15, 430.15, 435.15, 435.85, 434.42, 1358199, 5900.28, 28478, 815890, 60.07
BHARATGEAR, EQ, 25-Jun-2019, 96.05, 96.00, 100.65, 95.50, 96.00, 96.15, 96.46, 1821, 1.76, 143, 929, 51.02
BHARATRAS, EQ, 25-Jun-2019, 4107.80, 4107.80, 4129.00, 4031.15, 4050.00, 4063.85, 4076.94, 741, 30.21, 193, 550, 74.22
BHARATWIRE, EQ, 25-Jun-2019, 33.95, 34.00, 34.45, 33.30, 34.45, 33.65, 33.82, 6500, 2.20, 70, 4945, 76.08
BHARTIARTL, EQ, 25-Jun-2019, 345.10, 345.45, 352.00, 344.55, 347.65, 348.60, 347.21, 2796405, 9709.37, 34292, 1476958, 52.82
BHEL, EQ, 25-Jun-2019, 73.70, 73.30, 74.25, 72.30, 74.00, 73.90, 73.21, 8306005, 6080.81, 26455, 1639283, 19.74
BIGBLOC, EQ, 25-Jun-2019, 27.90, 29.25, 29.25, 28.00, 29.15, 29.15, 29.13, 154, 0.04, 8, 149, 96.75
BIL, BE, 25-Jun-2019, 305.05, 316.65, 316.70, 290.50, 300.00, 295.15, 303.44, 1070, 3.25, 44, -, -
BILENERGY, EQ, 25-Jun-2019, 2.65, 2.55, 2.55, 2.55, 2.55, 2.55, 2.55, 21268, 0.54, 52, 21268, 100.00
BINANIIND, BZ, 25-Jun-2019, 14.50, 13.80, 13.80, 13.80, 13.80, 13.80, 13.80, 307, 0.04, 6, -, -
BINDALAGRO, EQ, 25-Jun-2019, 13.10, 13.00, 13.15, 12.65, 12.95, 12.85, 12.89, 13172, 1.70, 180, 7593, 57.65
BIOCON, EQ, 25-Jun-2019, 249.50, 249.00, 250.00, 245.20, 245.70, 246.30, 247.51, 1754510, 4342.58, 36074, 669029, 38.13
BIOFILCHEM, BE, 25-Jun-2019, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 110, 0.01, 2, -, -
BIRLACABLE, EQ, 25-Jun-2019, 90.95, 90.05, 90.65, 88.60, 89.80, 89.60, 89.89, 49341, 44.35, 647, 36959, 74.91
BIRLACORPN, EQ, 25-Jun-2019, 579.20, 575.70, 582.70, 569.50, 574.15, 575.30, 575.95, 44689, 257.39, 2569, 35063, 78.46
BIRLAMONEY, EQ, 25-Jun-2019, 43.05, 42.55, 45.80, 42.15, 44.65, 44.70, 44.68, 58728, 26.24, 622, 34082, 58.03
BKMINDST, EQ, 25-Jun-2019, 3.25, 3.10, 3.40, 3.10, 3.20, 3.20, 3.22, 35955, 1.16, 41, 27687, 77.00
BLBLIMITED, BE, 25-Jun-2019, 4.20, 4.20, 4.20, 4.05, 4.10, 4.10, 4.10, 2002, 0.08, 8, -, -
BLISSGVS, EQ, 25-Jun-2019, 158.75, 158.90, 159.55, 153.35, 156.55, 156.70, 158.09, 525284, 830.41, 3989, 185328, 35.28
BLKASHYAP, EQ, 25-Jun-2019, 8.40, 8.00, 8.00, 8.00, 8.00, 8.00, 8.00, 145461, 11.64, 85, 145461, 100.00
BLS, EQ, 25-Jun-2019, 102.85, 102.55, 104.65, 102.10, 102.50, 102.95, 103.28, 42466, 43.86, 819, 25332, 59.65
BLUECOAST, EQ, 25-Jun-2019, 3.95, 3.80, 3.80, 3.80, 3.80, 3.80, 3.80, 1231, 0.05, 14, 1231, 100.00
BLUEDART, EQ, 25-Jun-2019, 2708.15, 2708.20, 2717.70, 2655.55, 2693.90, 2683.75, 2683.04, 1123, 30.13, 274, 669, 59.57
BLUESTARCO, EQ, 25-Jun-2019, 752.85, 752.95, 758.00, 740.05, 746.00, 747.35, 749.19, 40654, 304.57, 4395, 18245, 44.88
BODALCHEM, EQ, 25-Jun-2019, 99.55, 99.95, 100.55, 99.55, 100.00, 99.90, 100.09, 61618, 61.67, 724, 45162, 73.29
BOHRA, SM, 25-Jun-2019, 9.50, 9.70, 9.70, 9.70, 9.70, 9.70, 9.70, 26000, 2.52, 2, 26000, 100.00
BOMDYEING, EQ, 25-Jun-2019, 101.80, 101.75, 102.40, 100.10, 100.95, 100.90, 101.28, 712694, 721.83, 6054, 264802, 37.16
BOROSIL, EQ, 25-Jun-2019, 175.20, 176.05, 178.20, 172.90, 174.25, 175.10, 174.43, 34109, 59.50, 1361, 7461, 21.87
BOSCHLTD, EQ, 25-Jun-2019, 16401.40, 16301.20, 16501.70, 16301.20, 16460.05, 16469.30, 16433.70, 4962, 815.44, 2775, 2076, 41.84
BPCL, EQ, 25-Jun-2019, 380.85, 379.00, 394.60, 379.00, 392.40, 393.10, 388.94, 6204969, 24133.69, 82485, 1839285, 29.64
BPL, EQ, 25-Jun-2019, 21.95, 21.95, 22.40, 21.50, 21.65, 21.75, 21.87, 36934, 8.08, 341, 22169, 60.02
BRFL, BE, 25-Jun-2019, 6.95, 6.90, 7.00, 6.70, 6.80, 6.80, 6.78, 18703, 1.27, 47, -, -
BRIGADE, EQ, 25-Jun-2019, 250.65, 251.95, 253.45, 241.50, 245.75, 246.25, 247.60, 48702, 120.59, 1926, 17701, 36.35
BRIGHT, SM, 25-Jun-2019, 15.15, 14.35, 14.35, 14.00, 14.00, 14.00, 14.18, 45000, 6.38, 8, 45000, 100.00
BRITANNIA, EQ, 25-Jun-2019, 2780.50, 2776.00, 2818.35, 2753.60, 2806.75, 2807.70, 2799.15, 304799, 8531.79, 21158, 83468, 27.38
BRNL, EQ, 25-Jun-2019, 77.40, 77.50, 78.20, 73.45, 73.50, 73.80, 75.02, 25487, 19.12, 2068, 6954, 27.28
BROOKS, EQ, 25-Jun-2019, 41.05, 41.40, 41.75, 40.35, 41.00, 41.00, 41.10, 10180, 4.18, 182, 5029, 49.40
BSE, EQ, 25-Jun-2019, 614.75, 614.75, 622.65, 612.10, 620.95, 619.90, 618.36, 133953, 828.32, 3520, 109879, 82.03
BSELINFRA, EQ, 25-Jun-2019, 1.55, 1.55, 1.60, 1.50, 1.60, 1.60, 1.59, 64510, 1.02, 75, 50641, 78.50
BSHSL, SM, 25-Jun-2019, 125.05, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 1000, 1.30, 1, 1000, 100.00
BSL, EQ, 25-Jun-2019, 23.75, 24.50, 28.50, 22.65, 28.50, 28.50, 25.67, 37213, 9.55, 467, 23075, 62.01
BSLGOLDETF, EQ, 25-Jun-2019, 3129.90, 3150.00, 3188.00, 3150.00, 3165.00, 3165.00, 3154.55, 150, 4.73, 12, 134, 89.33
BSLNIFTY, EQ, 25-Jun-2019, 126.92, 129.40, 129.40, 126.76, 127.46, 127.46, 127.19, 228, 0.29, 9, 198, 86.84
BSOFT, EQ, 25-Jun-2019, 90.95, 90.45, 90.60, 88.30, 89.40, 89.35, 89.34, 1140047, 1018.49, 13389, 690337, 60.55
BURNPUR, EQ, 25-Jun-2019, 2.20, 2.25, 2.25, 2.10, 2.10, 2.10, 2.14, 87337, 1.87, 76, 59131, 67.70
BUTTERFLY, EQ, 25-Jun-2019, 163.15, 163.35, 165.80, 161.10, 161.55, 162.70, 163.48, 9733, 15.91, 655, 4419, 45.40
BVCL, BE, 25-Jun-2019, 14.25, 14.90, 14.90, 14.25, 14.85, 14.80, 14.64, 561, 0.08, 8, -, -
BYKE, EQ, 25-Jun-2019, 23.80, 23.85, 24.75, 23.50, 24.10, 24.00, 23.90, 24117, 5.76, 188, 18336, 76.03
CADILAHC, EQ, 25-Jun-2019, 229.05, 226.00, 232.80, 223.15, 231.00, 230.40, 228.83, 2327066, 5325.05, 36611, 878663, 37.76
CALSOFT, EQ, 25-Jun-2019, 13.05, 12.90, 13.25, 12.45, 13.00, 12.90, 12.80, 21574, 2.76, 136, 13449, 62.34
CAMLINFINE, EQ, 25-Jun-2019, 53.70, 54.25, 55.55, 50.85, 52.00, 52.05, 52.13, 614305, 320.22, 2824, 279027, 45.42
CANBK, EQ, 25-Jun-2019, 273.10, 272.40, 276.40, 271.00, 273.80, 274.55, 273.89, 3148894, 8624.39, 23042, 213193, 6.77
CANDC, BZ, 25-Jun-2019, 5.60, 5.80, 5.85, 5.80, 5.85, 5.85, 5.85, 18866, 1.10, 42, -, -
CANFINHOME, EQ, 25-Jun-2019, 348.60, 345.70, 359.40, 345.50, 355.00, 356.05, 354.10, 840845, 2977.39, 11936, 164018, 19.51
CANTABIL, EQ, 25-Jun-2019, 247.35, 245.40, 268.90, 240.00, 249.50, 245.70, 256.13, 192446, 492.92, 5114, 66134, 34.36
CAPACITE, EQ, 25-Jun-2019, 270.30, 269.90, 272.85, 267.55, 271.00, 271.15, 270.53, 26284, 71.10, 1135, 15126, 57.55
CAPLIPOINT, EQ, 25-Jun-2019, 407.15, 409.00, 430.00, 396.00, 419.20, 410.45, 408.06, 25634, 104.60, 1312, 16177, 63.11
CAPTRUST, EQ, 25-Jun-2019, 139.80, 135.60, 143.70, 133.60, 135.40, 135.60, 135.19, 408, 0.55, 29, 205, 50.25
CARBORUNIV, EQ, 25-Jun-2019, 347.25, 350.00, 364.45, 342.15, 363.00, 361.35, 353.96, 44373, 157.06, 1550, 35548, 80.11
CAREERP, EQ, 25-Jun-2019, 65.05, 66.85, 69.90, 63.90, 67.00, 67.95, 67.08, 21760, 14.60, 306, 18719, 86.02
CARERATING, EQ, 25-Jun-2019, 911.90, 911.00, 925.45, 910.05, 921.25, 921.75, 920.26, 5565, 51.21, 556, 3851, 69.20
CASTEXTECH, BE, 25-Jun-2019, 0.60, 0.65, 0.65, 0.60, 0.65, 0.65, 0.65, 170062, 1.11, 49, -, -
CASTROLIND, EQ, 25-Jun-2019, 137.05, 136.50, 138.40, 136.20, 137.70, 137.55, 137.60, 788134, 1084.50, 12693, 491376, 62.35
CCHHL, BE, 25-Jun-2019, 5.40, 5.40, 5.65, 5.30, 5.65, 5.55, 5.46, 21459, 1.17, 44, -, -
CCL, EQ, 25-Jun-2019, 252.10, 258.00, 258.00, 250.45, 251.95, 251.30, 251.82, 9659, 24.32, 405, 6171, 63.89
CDSL, EQ, 25-Jun-2019, 220.50, 220.50, 222.00, 217.00, 219.60, 219.55, 218.91, 79765, 174.61, 1915, 49040, 61.48
CEATLTD, EQ, 25-Jun-2019, 902.25, 898.00, 947.85, 891.85, 938.85, 941.45, 930.73, 1264377, 11767.96, 31569, 142204, 11.25
CEBBCO, EQ, 25-Jun-2019, 17.00, 17.05, 17.60, 16.85, 17.25, 17.05, 17.12, 14168, 2.43, 71, 13115, 92.57
CELEBRITY, EQ, 25-Jun-2019, 6.45, 6.40, 6.50, 6.30, 6.40, 6.45, 6.38, 1928, 0.12, 16, 1900, 98.55
CELESTIAL, EQ, 25-Jun-2019, 3.90, 3.80, 3.90, 3.35, 3.45, 3.45, 3.57, 59518, 2.13, 161, 48877, 82.12
CENTENKA, EQ, 25-Jun-2019, 219.55, 220.95, 221.00, 218.10, 219.00, 219.00, 219.41, 9587, 21.03, 597, 7490, 78.13
CENTEXT, EQ, 25-Jun-2019, 4.00, 4.00, 4.00, 3.80, 3.95, 3.90, 3.92, 28748, 1.13, 60, 22974, 79.92
CENTRALBK, EQ, 25-Jun-2019, 20.90, 20.75, 21.00, 20.30, 20.40, 20.40, 20.59, 822891, 169.47, 2661, 530142, 64.42
CENTRUM, EQ, 25-Jun-2019, 26.85, 26.10, 27.40, 26.10, 27.40, 26.85, 26.72, 47147, 12.60, 228, 33272, 70.57
CENTUM, EQ, 25-Jun-2019, 513.95, 510.50, 516.95, 503.00, 508.00, 506.75, 508.18, 4234, 21.52, 217, 2788, 65.85
CENTURYPLY, EQ, 25-Jun-2019, 157.30, 155.10, 157.75, 155.10, 156.25, 156.50, 156.65, 48586, 76.11, 1368, 22737, 46.80
CENTURYTEX, EQ, 25-Jun-2019, 933.70, 938.00, 942.80, 921.80, 937.00, 937.65, 932.89, 266586, 2486.94, 7664, 23584, 8.85
CERA, EQ, 25-Jun-2019, 2967.00, 2979.95, 2999.90, 2950.40, 2955.00, 2968.10, 2969.65, 4800, 142.54, 640, 3350, 69.79
CEREBRAINT, EQ, 25-Jun-2019, 23.50, 22.95, 23.75, 22.40, 23.20, 23.30, 23.24, 917387, 213.17, 859, 527781, 57.53
CES1RPG, MF, 25-Jun-2019, 10.00, 10.01, 10.05, 10.01, 10.05, 10.05, 10.03, 64500, 6.47, 25, 63500, 98.45
CESC, EQ, 25-Jun-2019, 758.05, 753.00, 790.60, 753.00, 788.00, 787.90, 775.60, 934058, 7244.54, 25205, 295848, 31.67
CESCVENT, EQ, 25-Jun-2019, 427.90, 421.00, 433.80, 421.00, 431.00, 429.30, 429.51, 15425, 66.25, 772, 12592, 81.63
CGCL, EQ, 25-Jun-2019, 162.10, 160.10, 164.75, 160.10, 161.05, 162.30, 162.44, 460085, 747.38, 6985, 34076, 7.41
CGPOWER, EQ, 25-Jun-2019, 29.35, 29.35, 29.45, 27.95, 28.90, 28.95, 28.79, 5380259, 1549.19, 9399, 666741, 12.39
CHALET, EQ, 25-Jun-2019, 303.95, 303.05, 312.75, 300.40, 301.20, 301.70, 304.66, 4408, 13.43, 351, 1814, 41.15
CHAMBLFERT, EQ, 25-Jun-2019, 171.00, 170.50, 173.70, 170.40, 171.50, 171.65, 171.88, 97453, 167.50, 3599, 28690, 29.44
CHEMFAB, EQ, 25-Jun-2019, 169.00, 170.00, 171.90, 169.00, 170.40, 169.95, 169.73, 340, 0.58, 12, 314, 92.35
CHENNPETRO, EQ, 25-Jun-2019, 206.90, 206.80, 211.70, 205.05, 208.55, 208.55, 209.06, 296556, 619.97, 5268, 58480, 19.72
CHOLAFIN, EQ, 25-Jun-2019, 274.70, 273.00, 280.65, 272.05, 280.35, 277.95, 276.48, 502790, 1390.13, 20339, 234445, 46.63
CHOLAHLDNG, EQ, 25-Jun-2019, 474.30, 464.80, 482.00, 463.35, 477.05, 478.95, 475.29, 10372, 49.30, 533, 7079, 68.25
CHROMATIC, EQ, 25-Jun-2019, 0.70, 0.65, 0.70, 0.65, 0.70, 0.70, 0.66, 77500, 0.51, 26, 56305, 72.65
CIGNITITEC, EQ, 25-Jun-2019, 308.95, 311.00, 321.60, 309.95, 319.00, 318.80, 316.88, 61018, 193.35, 983, 31174, 51.09
CIMMCO, EQ, 25-Jun-2019, 26.85, 27.00, 27.00, 25.40, 25.80, 25.90, 26.17, 24133, 6.31, 432, 13776, 57.08
CINELINE, EQ, 25-Jun-2019, 38.90, 38.75, 39.45, 38.70, 38.75, 38.90, 38.77, 4847, 1.88, 53, 4182, 86.28
CINEVISTA, EQ, 25-Jun-2019, 5.95, 5.95, 6.15, 5.70, 6.10, 6.05, 5.94, 5826, 0.35, 17, 5826, 100.00
CIPLA, EQ, 25-Jun-2019, 549.90, 548.95, 554.95, 546.55, 550.05, 550.05, 550.88, 805704, 4438.49, 19184, 294126, 36.51
CKFSL, EQ, 25-Jun-2019, 6.35, 6.05, 6.30, 6.05, 6.05, 6.05, 6.07, 380748, 23.10, 358, 165224, 43.39
CLEDUCATE, EQ, 25-Jun-2019, 103.60, 104.00, 108.00, 103.00, 103.00, 103.80, 104.58, 1814, 1.90, 80, 1157, 63.78
CLNINDIA, EQ, 25-Jun-2019, 299.35, 298.05, 302.25, 297.60, 297.60, 298.80, 299.49, 11170, 33.45, 371, 6203, 55.53
CMICABLES, EQ, 25-Jun-2019, 115.35, 116.40, 116.40, 111.60, 115.00, 115.85, 115.52, 5691, 6.57, 144, 3857, 67.77
CMMIPL, SM, 25-Jun-2019, 6.25, 5.95, 5.95, 5.95, 5.95, 5.95, 5.95, 3000, 0.18, 1, 3000, 100.00
CNOVAPETRO, EQ, 25-Jun-2019, 12.90, 12.90, 14.00, 12.00, 12.00, 12.00, 12.49, 1833, 0.23, 20, 1023, 55.81
COALINDIA, EQ, 25-Jun-2019, 256.75, 255.00, 259.00, 254.55, 258.10, 258.35, 258.09, 2590646, 6686.14, 33025, 1564517, 60.39
COCHINSHIP, EQ, 25-Jun-2019, 377.00, 376.00, 377.90, 374.00, 374.50, 374.85, 375.37, 31059, 116.59, 1114, 21314, 68.62
COFFEEDAY, EQ, 25-Jun-2019, 215.35, 218.00, 218.00, 214.40, 215.05, 215.20, 215.72, 32636, 70.40, 804, 20388, 62.47
COLPAL, EQ, 25-Jun-2019, 1135.45, 1139.85, 1140.00, 1124.05, 1139.00, 1137.75, 1132.69, 262664, 2975.18, 25617, 165052, 62.84
COMPINFO, EQ, 25-Jun-2019, 12.85, 12.85, 12.90, 12.40, 12.40, 12.50, 12.69, 16268, 2.06, 111, 9506, 58.43
COMPUSOFT, EQ, 25-Jun-2019, 9.35, 9.20, 9.65, 9.00, 9.45, 9.45, 9.30, 38849, 3.61, 109, 30775, 79.22
CONCOR, EQ, 25-Jun-2019, 553.35, 553.20, 558.80, 550.00, 552.60, 554.25, 554.69, 462745, 2566.80, 19248, 191247, 41.33
CONFIPET, EQ, 25-Jun-2019, 36.55, 36.15, 36.45, 33.30, 35.10, 35.00, 35.18, 213650, 75.17, 878, 176394, 82.56
CONSOFINVT, EQ, 25-Jun-2019, 39.25, 38.00, 40.30, 38.00, 39.00, 40.25, 39.52, 520, 0.21, 18, 343, 65.96
CONTROLPR, EQ, 25-Jun-2019, 238.60, 238.60, 242.15, 233.00, 233.00, 234.65, 237.40, 6132, 14.56, 251, 4011, 65.41
CORALFINAC, EQ, 25-Jun-2019, 14.30, 14.60, 15.00, 14.00, 14.40, 14.60, 14.19, 4104, 0.58, 34, 3086, 75.19
CORDSCABLE, EQ, 25-Jun-2019, 57.60, 58.00, 58.00, 56.90, 57.10, 57.15, 57.15, 3478, 1.99, 87, 2167, 62.31
COROMANDEL, EQ, 25-Jun-2019, 405.65, 407.40, 417.90, 402.80, 414.95, 416.50, 411.63, 178222, 733.62, 7868, 125655, 70.50
CORPBANK, EQ, 25-Jun-2019, 22.85, 22.80, 23.15, 22.55, 22.80, 22.70, 22.78, 144825, 32.99, 643, 71833, 49.60
COSMOFILMS, EQ, 25-Jun-2019, 219.15, 217.00, 221.15, 217.00, 217.50, 217.55, 217.68, 7028, 15.30, 170, 4959, 70.56
COUNCODOS, BE, 25-Jun-2019, 2.65, 2.55, 2.55, 2.55, 2.55, 2.55, 2.55, 512, 0.01, 5, -, -
COX&KINGS, EQ, 25-Jun-2019, 48.30, 44.50, 53.10, 44.00, 50.05, 50.35, 50.97, 6050448, 3083.73, 29904, 2857180, 47.22
CPSEETF, EQ, 25-Jun-2019, 27.96, 27.96, 28.40, 27.95, 28.34, 28.34, 28.27, 4078901, 1152.93, 1413, 3923097, 96.18
CREATIVE, SM, 25-Jun-2019, 129.25, 67.50, 67.85, 67.50, 67.85, 67.85, 67.70, 9600, 6.50, 3, 6400, 66.67
CREDITACC, EQ, 25-Jun-2019, 523.65, 516.20, 532.00, 516.20, 521.95, 520.05, 525.87, 27216, 143.12, 2450, 18698, 68.70
CREST, EQ, 25-Jun-2019, 107.10, 106.05, 108.05, 106.00, 106.15, 106.80, 107.01, 1380, 1.48, 55, 1067, 77.32
CRISIL, EQ, 25-Jun-2019, 1383.55, 1389.95, 1430.00, 1371.80, 1425.00, 1422.10, 1405.30, 17072, 239.91, 1167, 15371, 90.04
CROMPTON, EQ, 25-Jun-2019, 232.30, 230.30, 234.65, 229.10, 231.05, 230.70, 232.12, 1396286, 3241.13, 11324, 1078757, 77.26
CTE, EQ, 25-Jun-2019, 32.40, 29.20, 35.40, 29.20, 32.60, 32.70, 32.79, 6085, 2.00, 48, 5668, 93.15
CUB, EQ, 25-Jun-2019, 211.85, 212.00, 215.20, 210.75, 214.50, 214.25, 213.01, 530463, 1129.92, 2854, 458240, 86.38
CUBEXTUB, EQ, 25-Jun-2019, 12.00, 11.10, 11.10, 11.00, 11.00, 11.00, 11.03, 792, 0.09, 5, 592, 74.75
CUMMINSIND, EQ, 25-Jun-2019, 754.95, 756.00, 772.00, 751.85, 755.50, 757.45, 759.83, 544083, 4134.09, 16960, 180379, 33.15
CUPID, EQ, 25-Jun-2019, 117.35, 118.50, 119.10, 117.00, 118.50, 118.50, 117.87, 7510, 8.85, 205, 5718, 76.14
CYBERTECH, EQ, 25-Jun-2019, 40.00, 39.50, 42.25, 38.65, 42.25, 41.60, 40.87, 5380, 2.20, 88, 4207, 78.20
CYIENT, EQ, 25-Jun-2019, 559.80, 559.50, 559.50, 546.50, 549.45, 549.70, 550.62, 38425, 211.57, 1917, 18028, 46.92
DAAWAT, EQ, 25-Jun-2019, 22.15, 22.15, 22.70, 21.85, 22.15, 22.15, 22.31, 1070549, 238.88, 3069, 563640, 52.65
DABUR, EQ, 25-Jun-2019, 392.35, 389.60, 395.40, 388.20, 393.05, 394.30, 393.10, 1284969, 5051.21, 27330, 688667, 53.59
DALBHARAT, EQ, 25-Jun-2019, 1063.60, 1064.00, 1070.45, 1040.25, 1060.00, 1060.15, 1058.38, 75274, 796.69, 4181, 57480, 76.36
DALMIASUG, EQ, 25-Jun-2019, 104.30, 103.05, 104.65, 102.00, 103.15, 102.90, 103.11, 55792, 57.52, 984, 27807, 49.84
DAMODARIND, EQ, 25-Jun-2019, 34.20, 33.20, 34.00, 32.30, 33.95, 33.75, 33.07, 7215, 2.39, 103, 5425, 75.19
DATAMATICS, EQ, 25-Jun-2019, 93.95, 93.20, 95.80, 93.10, 95.00, 94.70, 94.55, 34158, 32.30, 605, 12353, 36.16
DBCORP, EQ, 25-Jun-2019, 193.20, 193.85, 196.50, 190.00, 196.00, 195.15, 194.93, 268941, 524.26, 857, 261500, 97.23
DBL, EQ, 25-Jun-2019, 399.30, 401.40, 404.90, 397.10, 400.00, 399.90, 399.86, 151939, 607.54, 5532, 90541, 59.59
DBREALTY, EQ, 25-Jun-2019, 13.25, 13.50, 13.50, 13.10, 13.25, 13.20, 13.25, 106025, 14.05, 356, 63225, 59.63
DBSTOCKBRO, BE, 25-Jun-2019, 9.95, 9.95, 9.95, 9.95, 9.95, 9.95, 9.95, 14, 0.00, 2, -, -
DCAL, EQ, 25-Jun-2019, 221.50, 219.00, 220.05, 216.50, 217.00, 217.25, 218.12, 45505, 99.26, 1461, 32360, 71.11
